Full_Departure_Datetime,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEP_TIME,ARR_TIME
2017-07-18 05:54:00,2017-07-18,OO,20304,OO,N659BR,3520,10135,1013503,30135,11433,31295,DTW,0554,728.0
2017-07-18 12:29:00,2017-07-18,OO,20304,OO,N882AS,4736,10135,1013503,30135,11433,31295,DTW,1229,1404.0
2017-07-18 17:18:00,2017-07-18,OO,20304,OO,N923EV,4491,10135,1013503,30135,11433,31295,DTW,1718,1856.0
2017-07-19 05:59:00,2017-07-19,DL,19790,DL,N963AT,1655,10135,1013503,30135,10397,30397,ATL,0559,744.0
2017-07-19 17:08:00,2017-07-19,EV,20366,EV,N14902,3982,10135,1013503,30135,13930,30977,ORD,1708,1827.0
2017-07-19 07:09:00,2017-07-19,EV,20366,EV,N15980,3761,10135,1013503,30135,13930,30977,ORD,0709,804.0
2017-07-19 13:06:00,2017-07-19,EV,20366,EV,N607LR,5371,10135,1013503,30135,10397,30397,ATL,1306,1450.0
2017-07-19 16:49:00,2017-07-19,OO,20304,OO,N433SW,4491,10135,1013503,30135,11433,31295,DTW,1649,1827.0
2017-07-19 05:51:00,2017-07-19,OO,20304,OO,N659BR,3520,10135,1013503,30135,11433,31295,DTW,0551,717.0
2017-07-19 12:33:00,2017-07-19,OO,20304,OO,N878AS,4736,10135,1013503,30135,11433,31295,DTW,1233,1407.0
2017-07-20 05:58:00,2017-07-20,DL,19790,DL,N990AT,1655,10135,1013503,30135,10397,30397,ATL,0558,744.0
2017-07-20 18:42:00,2017-07-20,EV,20366,EV,N13908,3982,10135,1013503,30135,13930,30977,ORD,1842,2009.0
2017-07-20 13:07:00,2017-07-20,EV,20366,EV,N153PQ,5371,10135,1013503,30135,10397,30397,ATL,1307,1455.0
2017-07-20 09:05:00,2017-07-20,EV,20366,EV,N16571,3761,10135,1013503,30135,13930,30977,ORD,0905,1033.0
2017-07-20 12:36:00,2017-07-20,OO,20304,OO,N442SW,4736,10135,1013503,30135,11433,31295,DTW,1236,1411.0
2017-07-20 08:51:00,2017-07-20,OO,20304,OO,N781CA,3520,10135,1013503,30135,11433,31295,DTW,0851,1026.0
2017-07-20 16:52:00,2017-07-20,OO,20304,OO,N923EV,4491,10135,1013503,30135,11433,31295,DTW,1652,1850.0
2017-07-21 05:53:00,2017-07-21,DL,19790,DL,N937AT,1655,10135,1013503,30135,10397,30397,ATL,0553,739.0
2017-07-21 17:38:00,2017-07-21,EV,20366,EV,N11164,3982,10135,1013503,30135,13930,30977,ORD,1738,1846.0
2017-07-21 06:26:00,2017-07-21,EV,20366,EV,N14573,3761,10135,1013503,30135,13930,30977,ORD,0626,740.0
2017-07-21 13:01:00,2017-07-21,EV,20366,EV,N195PQ,5371,10135,1013503,30135,10397,30397,ATL,1301,1447.0
2017-07-21 18:03:00,2017-07-21,OO,20304,OO,N457SW,4491,10135,1013503,30135,11433,31295,DTW,1803,1936.0
2017-07-21 05:55:00,2017-07-21,OO,20304,OO,N463SW,3520,10135,1013503,30135,11433,31295,DTW,0555,740.0
2017-07-21 12:31:00,2017-07-21,OO,20304,OO,N487CA,4736,10135,1013503,30135,11433,31295,DTW,1231,1410.0
2017-07-22 06:49:00,2017-07-22,DL,19790,DL,N966AT,1655,10135,1013503,30135,10397,30397,ATL,0649,846.0
2017-07-22 11:22:00,2017-07-22,EV,20366,EV,N13538,3772,10135,1013503,30135,13930,30977,ORD,1122,1221.0
2017-07-22 13:54:00,2017-07-22,EV,20366,EV,N146PQ,5371,10135,1013503,30135,10397,30397,ATL,1354,1627.0
2017-07-22 17:19:00,2017-07-22,OO,20304,OO,N426SW,4491,10135,1013503,30135,11433,31295,DTW,1719,1856.0
2017-07-22 05:58:00,2017-07-22,OO,20304,OO,N885AS,3520,10135,1013503,30135,11433,31295,DTW,0558,737.0
2017-07-23 05:59:00,2017-07-23,DL,19790,DL,N934AT,1655,10135,1013503,30135,10397,30397,ATL,0559,747.0
2017-07-23 06:30:00,2017-07-23,EV,20366,EV,N11565,3761,10135,1013503,30135,13930,30977,ORD,0630,731.0
2017-07-23 13:00:00,2017-07-23,EV,20366,EV,N181PQ,5371,10135,1013503,30135,10397,30397,ATL,1300,1451.0
2017-07-23 12:35:00,2017-07-23,OO,20304,OO,N457SW,4736,10135,1013503,30135,11433,31295,DTW,1235,1415.0
2017-07-23 16:36:00,2017-07-23,OO,20304,OO,N8965E,4491,10135,1013503,30135,11433,31295,DTW,1636,1821.0
2017-07-24 06:00:00,2017-07-24,DL,19790,DL,N954AT,1655,10135,1013503,30135,10397,30397,ATL,0600,756.0
2017-07-24 06:27:00,2017-07-24,EV,20366,EV,N12552,3761,10135,1013503,30135,13930,30977,ORD,0627,751.0
2017-07-24 17:38:00,2017-07-24,EV,20366,EV,N13975,3982,10135,1013503,30135,13930,30977,ORD,1738,1900.0
2017-07-24 12:59:00,2017-07-24,EV,20366,EV,N197PQ,5371,10135,1013503,30135,10397,30397,ATL,1259,1454.0
2017-07-24 12:50:00,2017-07-24,OO,20304,OO,N463SW,4736,10135,1013503,30135,11433,31295,DTW,1250,1442.0
2017-07-24 16:46:00,2017-07-24,OO,20304,OO,N506CA,4491,10135,1013503,30135,11433,31295,DTW,1646,1815.0
2017-07-24 05:51:00,2017-07-24,OO,20304,OO,N685BR,3520,10135,1013503,30135,11433,31295,DTW,0551,731.0
2017-07-25 05:54:00,2017-07-25,DL,19790,DL,N943AT,1655,10135,1013503,30135,10397,30397,ATL,0554,751.0
2017-07-25 13:09:00,2017-07-25,EV,20366,EV,N137EV,5371,10135,1013503,30135,10397,30397,ATL,1309,1506.0
2017-07-25 17:05:00,2017-07-25,EV,20366,EV,N14991,3982,10135,1013503,30135,13930,30977,ORD,1705,1822.0
2017-07-25 08:36:00,2017-07-25,EV,20366,EV,N15572,3761,10135,1013503,30135,13930,30977,ORD,0836,947.0
2017-07-25 12:37:00,2017-07-25,OO,20304,OO,N8828D,4736,10135,1013503,30135,11433,31295,DTW,1237,1420.0
2017-07-25 05:49:00,2017-07-25,OO,20304,OO,N8982A,3520,10135,1013503,30135,11433,31295,DTW,0549,742.0
2017-07-25 16:47:00,2017-07-25,OO,20304,OO,N912EV,4491,10135,1013503,30135,11433,31295,DTW,1647,1818.0
2017-07-26 05:56:00,2017-07-26,DL,19790,DL,N892AT,1655,10135,1013503,30135,10397,30397,ATL,0556,752.0
2017-07-26 17:08:00,2017-07-26,EV,20366,EV,N12564,3982,10135,1013503,30135,13930,30977,ORD,1708,1910.0
2017-07-26 13:20:00,2017-07-26,EV,20366,EV,N228PQ,5371,10135,1013503,30135,10397,30397,ATL,1320,1513.0
2017-07-26 06:30:00,2017-07-26,EV,20366,EV,N26549,3761,10135,1013503,30135,13930,30977,ORD,0630,721.0
2017-07-26 12:34:00,2017-07-26,OO,20304,OO,N441SW,4736,10135,1013503,30135,11433,31295,DTW,1234,1419.0
2017-07-26 16:44:00,2017-07-26,OO,20304,OO,N781CA,4491,10135,1013503,30135,11433,31295,DTW,1644,1813.0
2017-07-26 05:51:00,2017-07-26,OO,20304,OO,N923EV,3520,10135,1013503,30135,11433,31295,DTW,0551,733.0
2017-07-27 05:57:00,2017-07-27,DL,19790,DL,N717JL,1655,10135,1013503,30135,10397,30397,ATL,0557,754.0
2017-07-27 06:27:00,2017-07-27,EV,20366,EV,N11536,3761,10135,1013503,30135,13930,30977,ORD,0627,737.0
2017-07-27 13:04:00,2017-07-27,EV,20366,EV,N131EV,5371,10135,1013503,30135,10397,30397,ATL,1304,1450.0
2017-07-27 17:09:00,2017-07-27,EV,20366,EV,N14905,3982,10135,1013503,30135,13930,30977,ORD,1709,1817.0
2017-07-27 16:49:00,2017-07-27,OO,20304,OO,N875AS,4491,10135,1013503,30135,11433,31295,DTW,1649,1825.0
2017-07-27 12:36:00,2017-07-27,OO,20304,OO,N875AS,4736,10135,1013503,30135,11433,31295,DTW,1236,1430.0
2017-07-27 05:50:00,2017-07-27,OO,20304,OO,N923EV,3520,10135,1013503,30135,11433,31295,DTW,0550,729.0
2017-07-28 05:59:00,2017-07-28,DL,19790,DL,N906AT,1655,10135,1013503,30135,10397,30397,ATL,0559,755.0
2017-07-28 06:32:00,2017-07-28,EV,20366,EV,N12175,3761,10135,1013503,30135,13930,30977,ORD,0632,802.0
2017-07-28 17:29:00,2017-07-28,EV,20366,EV,N14105,3982,10135,1013503,30135,13930,30977,ORD,1729,1845.0
2017-07-28 14:33:00,2017-07-28,EV,20366,EV,N176PQ,5371,10135,1013503,30135,10397,30397,ATL,1433,1650.0
2017-07-28 05:52:00,2017-07-28,OO,20304,OO,N432SW,3520,10135,1013503,30135,11433,31295,DTW,0552,737.0
2017-07-28 12:48:00,2017-07-28,OO,20304,OO,N432SW,4736,10135,1013503,30135,11433,31295,DTW,1248,1429.0
2017-07-28 16:49:00,2017-07-28,OO,20304,OO,N8923A,4491,10135,1013503,30135,11433,31295,DTW,1649,1825.0
2017-07-29 06:47:00,2017-07-29,DL,19790,DL,N988AT,1655,10135,1013503,30135,10397,30397,ATL,0647,842.0
2017-07-29 11:14:00,2017-07-29,EV,20366,EV,N13978,3772,10135,1013503,30135,13930,30977,ORD,1114,1208.0
2017-07-29 13:55:00,2017-07-29,EV,20366,EV,N607LR,5371,10135,1013503,30135,10397,30397,ATL,1355,1550.0
2017-07-29 17:31:00,2017-07-29,OO,20304,OO,N432SW,4491,10135,1013503,30135,11433,31295,DTW,1731,1855.0
2017-07-29 05:50:00,2017-07-29,OO,20304,OO,N875AS,3520,10135,1013503,30135,11433,31295,DTW,0550,725.0
2017-07-30 06:00:00,2017-07-30,DL,19790,DL,N983AT,1655,10135,1013503,30135,10397,30397,ATL,0600,749.0
2017-07-30 06:33:00,2017-07-30,EV,20366,EV,N11547,3761,10135,1013503,30135,13930,30977,ORD,0633,734.0
2017-07-30 15:58:00,2017-07-30,EV,20366,EV,N176PQ,5371,10135,1013503,30135,10397,30397,ATL,1558,1758.0
2017-07-30 16:43:00,2017-07-30,OO,20304,OO,N445SW,4491,10135,1013503,30135,11433,31295,DTW,1643,1811.0
2017-07-30 12:33:00,2017-07-30,OO,20304,OO,N449SW,4736,10135,1013503,30135,11433,31295,DTW,1233,1404.0
2017-07-31 06:04:00,2017-07-31,DL,19790,DL,N966AT,1655,10135,1013503,30135,10397,30397,ATL,0604,754.0
2017-07-31 13:00:00,2017-07-31,EV,20366,EV,N138EV,5371,10135,1013503,30135,10397,30397,ATL,1300,1449.0
2017-07-31 17:48:00,2017-07-31,EV,20366,EV,N15574,3982,10135,1013503,30135,13930,30977,ORD,1748,1856.0
2017-07-31 06:32:00,2017-07-31,EV,20366,EV,N16561,3761,10135,1013503,30135,13930,30977,ORD,0632,737.0
2017-07-31 05:54:00,2017-07-31,OO,20304,OO,N433SW,3520,10135,1013503,30135,11433,31295,DTW,0554,735.0
2017-07-31 14:16:00,2017-07-31,OO,20304,OO,N494CA,4736,10135,1013503,30135,11433,31295,DTW,1416,1552.0
2017-07-31 17:42:00,2017-07-31,OO,20304,OO,N8903A,4491,10135,1013503,30135,11433,31295,DTW,1742,1918.0
2017-08-01 13:04:00,2017-08-01,DL,19790,DL,N922AT,701,10135,1013503,30135,10397,30397,ATL,1304,1501.0
2017-08-01 05:54:00,2017-08-01,DL,19790,DL,N980AT,1655,10135,1013503,30135,10397,30397,ATL,0554,742.0
2017-08-01 06:17:00,2017-08-01,EV,20366,EV,N11192,3761,10135,1013503,30135,13930,30977,ORD,0617,712.0
2017-08-01 18:45:00,2017-08-01,OO,20304,OO,N449SW,4491,10135,1013503,30135,11433,31295,DTW,1845,2015.0
2017-08-01 12:27:00,2017-08-01,OO,20304,OO,N882AS,4736,10135,1013503,30135,11433,31295,DTW,1227,1401.0
2017-08-01 05:47:00,2017-08-01,OO,20304,OO,N900EV,3520,10135,1013503,30135,11433,31295,DTW,0547,727.0
2017-08-02 05:58:00,2017-08-02,DL,19790,DL,N953AT,1655,10135,1013503,30135,10397,30397,ATL,0558,758.0
2017-08-02 06:25:00,2017-08-02,EV,20366,EV,N15912,3761,10135,1013503,30135,13930,30977,ORD,0625,721.0
2017-08-02 12:58:00,2017-08-02,EV,20366,EV,N691CA,5371,10135,1013503,30135,10397,30397,ATL,1258,1510.0
2017-08-02 05:53:00,2017-08-02,OO,20304,OO,N443SW,3520,10135,1013503,30135,11433,31295,DTW,0553,736.0
2017-08-02 16:51:00,2017-08-02,OO,20304,OO,N875AS,4491,10135,1013503,30135,11433,31295,DTW,1651,1839.0
2017-08-02 12:32:00,2017-08-02,OO,20304,OO,N875AS,4736,10135,1013503,30135,11433,31295,DTW,1232,1416.0
2017-08-03 05:57:00,2017-08-03,DL,19790,DL,N927AT,1655,10135,1013503,30135,10397,30397,ATL,0557,757.0
2017-08-03 13:09:00,2017-08-03,EV,20366,EV,N132EV,5371,10135,1013503,30135,10397,30397,ATL,1309,1530.0
2017-08-03 06:34:00,2017-08-03,EV,20366,EV,N13992,3761,10135,1013503,30135,13930,30977,ORD,0634,743.0
2017-08-03 12:36:00,2017-08-03,OO,20304,OO,N433SW,4736,10135,1013503,30135,11433,31295,DTW,1236,1434.0
2017-08-03 05:53:00,2017-08-03,OO,20304,OO,N881AS,3520,10135,1013503,30135,11433,31295,DTW,0553,751.0
2017-08-03 23:04:00,2017-08-03,OO,20304,OO,N885AS,4491,10135,1013503,30135,11433,31295,DTW,2304,29.0
2017-08-04 06:00:00,2017-08-04,DL,19790,DL,N919AT,1655,10135,1013503,30135,10397,30397,ATL,0600,800.0
2017-08-04 17:16:00,2017-08-04,EV,20366,EV,N133EV,5371,10135,1013503,30135,10397,30397,ATL,1716,1914.0
2017-08-04 13:13:00,2017-08-04,OO,20304,OO,N432SW,4736,10135,1013503,30135,11433,31295,DTW,1313,1454.0
2017-08-04 06:23:00,2017-08-04,OO,20304,OO,N439SW,3520,10135,1013503,30135,11433,31295,DTW,0623,800.0
2017-08-04 20:10:00,2017-08-04,OO,20304,OO,N944SW,4491,10135,1013503,30135,11433,31295,DTW,2010,2227.0
2017-08-05 06:44:00,2017-08-05,DL,19790,DL,N983AT,1655,10135,1013503,30135,10397,30397,ATL,0644,844.0
2017-08-05 13:54:00,2017-08-05,EV,20366,EV,N153PQ,5371,10135,1013503,30135,10397,30397,ATL,1354,1549.0
2017-08-05 11:20:00,2017-08-05,EV,20366,EV,N26549,3772,10135,1013503,30135,13930,30977,ORD,1120,1216.0
2017-08-05 06:00:00,2017-08-05,OO,20304,OO,N454SW,3520,10135,1013503,30135,11433,31295,DTW,0600,747.0
2017-08-05 17:52:00,2017-08-05,OO,20304,OO,N463SW,4491,10135,1013503,30135,11433,31295,DTW,1752,1944.0
2017-08-06 05:59:00,2017-08-06,DL,19790,DL,N947AT,1655,10135,1013503,30135,10397,30397,ATL,0559,803.0
2017-08-06 06:28:00,2017-08-06,EV,20366,EV,N15572,3761,10135,1013503,30135,13930,30977,ORD,0628,730.0
2017-08-06 12:59:00,2017-08-06,EV,20366,EV,N607LR,5371,10135,1013503,30135,10397,30397,ATL,1259,1514.0
2017-08-06 16:56:00,2017-08-06,OO,20304,OO,N463SW,4491,10135,1013503,30135,11433,31295,DTW,1656,1829.0
2017-08-06 12:32:00,2017-08-06,OO,20304,OO,N875AS,4736,10135,1013503,30135,11433,31295,DTW,1232,1419.0
2017-08-07 05:56:00,2017-08-07,DL,19790,DL,N994AT,1655,10135,1013503,30135,10397,30397,ATL,0556,756.0
2017-08-07 06:31:00,2017-08-07,EV,20366,EV,N16546,3761,10135,1013503,30135,13930,30977,ORD,0631,758.0
2017-08-07 13:07:00,2017-08-07,EV,20366,EV,N695CA,5371,10135,1013503,30135,10397,30397,ATL,1307,1512.0
2017-08-07 12:52:00,2017-08-07,OO,20304,OO,N457SW,4736,10135,1013503,30135,11433,31295,DTW,1252,1433.0
2017-08-07 05:55:00,2017-08-07,OO,20304,OO,N809CA,3520,10135,1013503,30135,11433,31295,DTW,0555,738.0
2017-08-07 17:40:00,2017-08-07,OO,20304,OO,N913EV,4491,10135,1013503,30135,11433,31295,DTW,1740,1915.0
2017-08-08 05:56:00,2017-08-08,DL,19790,DL,N966AT,1655,10135,1013503,30135,10397,30397,ATL,0556,757.0
2017-08-08 06:23:00,2017-08-08,EV,20366,EV,N12175,3761,10135,1013503,30135,13930,30977,ORD,0623,736.0
2017-08-08 13:33:00,2017-08-08,EV,20366,EV,N186PQ,5371,10135,1013503,30135,10397,30397,ATL,1333,1540.0
2017-08-08 16:49:00,2017-08-08,OO,20304,OO,N441SW,4491,10135,1013503,30135,11433,31295,DTW,1649,1829.0
2017-08-08 05:52:00,2017-08-08,OO,20304,OO,N885AS,3520,10135,1013503,30135,11433,31295,DTW,0552,738.0
2017-08-08 12:26:00,2017-08-08,OO,20304,OO,N8965E,4736,10135,1013503,30135,11433,31295,DTW,1226,1411.0
2017-08-09 05:59:00,2017-08-09,DL,19790,DL,N982AT,1655,10135,1013503,30135,10397,30397,ATL,0559,800.0
2017-08-09 06:27:00,2017-08-09,EV,20366,EV,N14542,3761,10135,1013503,30135,13930,30977,ORD,0627,738.0
2017-08-09 13:03:00,2017-08-09,EV,20366,EV,N153PQ,5371,10135,1013503,30135,10397,30397,ATL,1303,1507.0
2017-08-09 12:29:00,2017-08-09,OO,20304,OO,N445SW,4736,10135,1013503,30135,11433,31295,DTW,1229,1405.0
2017-08-09 16:49:00,2017-08-09,OO,20304,OO,N809CA,4491,10135,1013503,30135,11433,31295,DTW,1649,1832.0
2017-08-09 05:52:00,2017-08-09,OO,20304,OO,N8982A,3520,10135,1013503,30135,11433,31295,DTW,0552,741.0
2017-08-10 06:00:00,2017-08-10,DL,19790,DL,N986AT,1655,10135,1013503,30135,10397,30397,ATL,0600,806.0
2017-08-10 06:29:00,2017-08-10,EV,20366,EV,N13988,3761,10135,1013503,30135,13930,30977,ORD,0629,742.0
2017-08-10 13:03:00,2017-08-10,EV,20366,EV,N695CA,5371,10135,1013503,30135,10397,30397,ATL,1303,1505.0
2017-08-10 05:56:00,2017-08-10,OO,20304,OO,N885AS,3520,10135,1013503,30135,11433,31295,DTW,0556,736.0
2017-08-10 16:46:00,2017-08-10,OO,20304,OO,N886AS,4491,10135,1013503,30135,11433,31295,DTW,1646,1821.0
2017-08-10 12:25:00,2017-08-10,OO,20304,OO,N910EV,4736,10135,1013503,30135,11433,31295,DTW,1225,1413.0
2017-08-11 05:56:00,2017-08-11,DL,19790,DL,N963AT,1655,10135,1013503,30135,10397,30397,ATL,0556,756.0
2017-08-11 06:34:00,2017-08-11,EV,20366,EV,N12567,3761,10135,1013503,30135,13930,30977,ORD,0634,731.0
2017-08-11 12:59:00,2017-08-11,EV,20366,EV,N135EV,5371,10135,1013503,30135,10397,30397,ATL,1259,1511.0
2017-08-11 12:31:00,2017-08-11,OO,20304,OO,N494CA,4736,10135,1013503,30135,11433,31295,DTW,1231,1414.0
2017-08-11 20:03:00,2017-08-11,OO,20304,OO,N885AS,4491,10135,1013503,30135,11433,31295,DTW,2003,2151.0
2017-08-11 05:56:00,2017-08-11,OO,20304,OO,N953SW,3520,10135,1013503,30135,11433,31295,DTW,0556,742.0
2017-08-12 07:02:00,2017-08-12,DL,19790,DL,N966AT,1655,10135,1013503,30135,10397,30397,ATL,0702,921.0
2017-08-12 13:56:00,2017-08-12,EV,20366,EV,N134EV,5371,10135,1013503,30135,10397,30397,ATL,1356,1549.0
2017-08-12 11:15:00,2017-08-12,EV,20366,EV,N18557,3772,10135,1013503,30135,13930,30977,ORD,1115,1215.0
2017-08-12 05:57:00,2017-08-12,OO,20304,OO,N702BR,3520,10135,1013503,30135,11433,31295,DTW,0557,743.0
2017-08-12 17:45:00,2017-08-12,OO,20304,OO,N886AS,4491,10135,1013503,30135,11433,31295,DTW,1745,1917.0
2017-08-13 05:58:00,2017-08-13,DL,19790,DL,N969AT,1655,10135,1013503,30135,10397,30397,ATL,0558,750.0
2017-08-13 06:50:00,2017-08-13,EV,20366,EV,N15574,3761,10135,1013503,30135,13930,30977,ORD,0650,750.0
2017-08-13 13:01:00,2017-08-13,EV,20366,EV,N582CA,5371,10135,1013503,30135,10397,30397,ATL,1301,1503.0
2017-08-13 22:56:00,2017-08-13,OO,20304,OO,N455CA,4736,10135,1013503,30135,11433,31295,DTW,2256,20.0
2017-08-13 16:46:00,2017-08-13,OO,20304,OO,N882AS,4491,10135,1013503,30135,11433,31295,DTW,1646,1824.0
2017-08-14 06:00:00,2017-08-14,DL,19790,DL,N946AT,1655,10135,1013503,30135,10397,30397,ATL,0600,801.0
2017-08-14 06:30:00,2017-08-14,EV,20366,EV,N13978,3761,10135,1013503,30135,13930,30977,ORD,0630,738.0
2017-08-14 14:26:00,2017-08-14,EV,20366,EV,N166PQ,5371,10135,1013503,30135,10397,30397,ATL,1426,1627.0
2017-08-14 13:06:00,2017-08-14,OO,20304,OO,N468CA,4736,10135,1013503,30135,11433,31295,DTW,1306,1445.0
2017-08-14 16:49:00,2017-08-14,OO,20304,OO,N916EV,4491,10135,1013503,30135,11433,31295,DTW,1649,1825.0
2017-08-15 05:57:00,2017-08-15,DL,19790,DL,N969AT,1642,10135,1013503,30135,10397,30397,ATL,0557,757.0
2017-08-15 06:19:00,2017-08-15,EV,20366,EV,N11539,3761,10135,1013503,30135,13930,30977,ORD,0619,716.0
2017-08-15 13:01:00,2017-08-15,EV,20366,EV,N132EV,5371,10135,1013503,30135,10397,30397,ATL,1301,1458.0
2017-08-15 18:09:00,2017-08-15,EV,20366,EV,N760EV,5479,10135,1013503,30135,10397,30397,ATL,1809,2010.0
2017-08-15 12:26:00,2017-08-15,OO,20304,OO,N427SW,4578,10135,1013503,30135,11433,31295,DTW,1226,1421.0
2017-08-15 17:31:00,2017-08-15,OO,20304,OO,N455CA,4587,10135,1013503,30135,11433,31295,DTW,1731,1903.0
2017-08-15 05:52:00,2017-08-15,OO,20304,OO,N457SW,4541,10135,1013503,30135,11433,31295,DTW,0552,747.0
2017-08-16 06:01:00,2017-08-16,DL,19790,DL,N969AT,1642,10135,1013503,30135,10397,30397,ATL,0601,753.0
2017-08-16 17:55:00,2017-08-16,EV,20366,EV,N133EV,5494,10135,1013503,30135,10397,30397,ATL,1755,1953.0
2017-08-16 12:59:00,2017-08-16,EV,20366,EV,N135EV,5371,10135,1013503,30135,10397,30397,ATL,1259,1451.0
2017-08-16 06:22:00,2017-08-16,EV,20366,EV,N14168,3901,10135,1013503,30135,13930,30977,ORD,0622,739.0
2017-08-16 17:26:00,2017-08-16,OO,20304,OO,N454SW,4587,10135,1013503,30135,11433,31295,DTW,1726,1916.0
2017-08-16 12:23:00,2017-08-16,OO,20304,OO,N8933B,4578,10135,1013503,30135,11433,31295,DTW,1223,1403.0
2017-08-16 05:57:00,2017-08-16,OO,20304,OO,N8982A,4541,10135,1013503,30135,11433,31295,DTW,0557,746.0
2017-08-17 06:05:00,2017-08-17,DL,19790,DL,N986AT,1642,10135,1013503,30135,10397,30397,ATL,0605,802.0
2017-08-17 18:04:00,2017-08-17,EV,20366,EV,N133EV,5479,10135,1013503,30135,10397,30397,ATL,1804,1958.0
2017-08-17 12:59:00,2017-08-17,EV,20366,EV,N135EV,5371,10135,1013503,30135,10397,30397,ATL,1259,1458.0
2017-08-17 12:27:00,2017-08-17,OO,20304,OO,N781CA,4578,10135,1013503,30135,11433,31295,DTW,1227,1402.0
2017-08-17 05:56:00,2017-08-17,OO,20304,OO,N916EV,4541,10135,1013503,30135,11433,31295,DTW,0556,737.0
2017-08-17 17:35:00,2017-08-17,OO,20304,OO,N953SW,4587,10135,1013503,30135,11433,31295,DTW,1735,1919.0
2017-08-18 07:26:00,2017-08-18,DL,19790,DL,N988AT,1642,10135,1013503,30135,10397,30397,ATL,0726,917.0
2017-08-18 06:25:00,2017-08-18,EV,20366,EV,N13914,3901,10135,1013503,30135,13930,30977,ORD,0625,727.0
2017-08-18 18:12:00,2017-08-18,EV,20366,EV,N607LR,5479,10135,1013503,30135,10397,30397,ATL,1812,2009.0
2017-08-18 13:00:00,2017-08-18,EV,20366,EV,N678CA,5371,10135,1013503,30135,10397,30397,ATL,1300,1455.0
2017-08-18 12:31:00,2017-08-18,OO,20304,OO,N601XJ,4578,10135,1013503,30135,11433,31295,DTW,1231,1356.0
2017-08-18 06:19:00,2017-08-18,OO,20304,OO,N685BR,4541,10135,1013503,30135,11433,31295,DTW,0619,802.0
2017-08-18 20:59:00,2017-08-18,OO,20304,OO,N8933B,4587,10135,1013503,30135,11433,31295,DTW,2059,2234.0
2017-08-19 06:44:00,2017-08-19,DL,19790,DL,N968AT,1642,10135,1013503,30135,10397,30397,ATL,0644,859.0
2017-08-19 13:52:00,2017-08-19,EV,20366,EV,N538CA,5371,10135,1013503,30135,10397,30397,ATL,1352,1554.0
2017-08-19 17:39:00,2017-08-19,OO,20304,OO,N889AS,4587,10135,1013503,30135,11433,31295,DTW,1739,1933.0
2017-08-19 09:01:00,2017-08-19,OO,20304,OO,N913EV,4541,10135,1013503,30135,11433,31295,DTW,0901,1042.0
2017-08-20 06:05:00,2017-08-20,DL,19790,DL,N936AT,1642,10135,1013503,30135,10397,30397,ATL,0605,755.0
2017-08-20 13:06:00,2017-08-20,EV,20366,EV,N181PQ,5371,10135,1013503,30135,10397,30397,ATL,1306,1458.0
2017-08-20 18:06:00,2017-08-20,EV,20366,EV,N606LR,5479,10135,1013503,30135,10397,30397,ATL,1806,2001.0
2017-08-20 12:19:00,2017-08-20,OO,20304,OO,N8982A,4578,10135,1013503,30135,11433,31295,DTW,1219,1355.0
2017-08-20 17:44:00,2017-08-20,OO,20304,OO,N915EV,4587,10135,1013503,30135,11433,31295,DTW,1744,1914.0
2017-08-21 06:03:00,2017-08-21,DL,19790,DL,N983AT,1642,10135,1013503,30135,10397,30397,ATL,0603,757.0
2017-08-21 06:14:00,2017-08-21,EV,20366,EV,N14904,3901,10135,1013503,30135,13930,30977,ORD,0614,726.0
2017-08-21 18:00:00,2017-08-21,EV,20366,EV,N181PQ,5479,10135,1013503,30135,10397,30397,ATL,1800,1952.0
2017-08-21 13:05:00,2017-08-21,EV,20366,EV,N186PQ,5371,10135,1013503,30135,10397,30397,ATL,1305,1503.0
2017-08-21 06:07:00,2017-08-21,OO,20304,OO,N675BR,4541,10135,1013503,30135,11433,31295,DTW,0607,750.0
2017-08-21 12:44:00,2017-08-21,OO,20304,OO,N702BR,4578,10135,1013503,30135,11433,31295,DTW,1244,1429.0
2017-08-21 17:41:00,2017-08-21,OO,20304,OO,N702BR,4587,10135,1013503,30135,11433,31295,DTW,1741,1917.0
2017-08-22 05:57:00,2017-08-22,DL,19790,DL,N608AT,1642,10135,1013503,30135,10397,30397,ATL,0557,750.0
2017-08-22 12:58:00,2017-08-22,EV,20366,EV,N134EV,5371,10135,1013503,30135,10397,30397,ATL,1258,1454.0
2017-08-22 18:08:00,2017-08-22,EV,20366,EV,N146PQ,5479,10135,1013503,30135,10397,30397,ATL,1808,2011.0
2017-08-22 05:49:00,2017-08-22,OO,20304,OO,N494CA,4541,10135,1013503,30135,11433,31295,DTW,0549,725.0
2017-08-22 12:48:00,2017-08-22,OO,20304,OO,N875AS,4578,10135,1013503,30135,11433,31295,DTW,1248,1446.0
2017-08-22 17:40:00,2017-08-22,OO,20304,OO,N906SW,4587,10135,1013503,30135,11433,31295,DTW,1740,1927.0
2017-08-23 05:58:00,2017-08-23,DL,19790,DL,N939AT,1642,10135,1013503,30135,10397,30397,ATL,0558,752.0
