DEP_DELAY,ARR_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,Full_Departure_Datetime
-12.0,-29.0,0,0.0,0.0,2017-06-22 12:23:00
0.0,4.0,0,0.0,0.0,2017-06-23 06:15:00
44.0,39.0,0,0.0,0.0,2017-06-23 13:49:00
-9.0,-12.0,0,0.0,0.0,2017-06-23 05:51:00
11.0,-4.0,0,0.0,0.0,2017-06-23 12:46:00
-2.0,6.0,0,0.0,0.0,2017-06-24 06:43:00
-4.0,1.0,0,0.0,0.0,2017-06-24 11:06:00
-5.0,-15.0,0,0.0,0.0,2017-06-24 13:55:00
-11.0,-17.0,0,0.0,0.0,2017-06-24 05:49:00
-3.0,-5.0,0,0.0,0.0,2017-06-25 05:57:00
4.0,7.0,0,0.0,0.0,2017-06-25 13:09:00
-6.0,-5.0,0,0.0,0.0,2017-06-25 06:29:00
-10.0,-15.0,0,0.0,0.0,2017-06-25 12:25:00
-3.0,17.0,0,0.0,0.0,2017-06-26 06:12:00
42.0,36.0,0,36.0,0.0,2017-06-26 07:17:00
0.0,3.0,0,0.0,0.0,2017-06-26 13:05:00
-9.0,-15.0,0,0.0,0.0,2017-06-26 12:26:00
-9.0,4.0,0,0.0,0.0,2017-06-26 05:51:00
-2.0,1.0,0,0.0,0.0,2017-06-27 06:13:00
8.0,9.0,0,0.0,0.0,2017-06-27 13:13:00
97.0,82.0,0,36.0,0.0,2017-06-27 14:12:00
-5.0,-10.0,0,0.0,0.0,2017-06-27 05:55:00
-4.0,-8.0,0,0.0,0.0,2017-06-28 06:11:00
-4.0,-22.0,0,0.0,0.0,2017-06-28 13:01:00
-5.0,-3.0,0,0.0,0.0,2017-06-28 05:55:00
214.0,191.0,0,191.0,0.0,2017-06-28 16:09:00
-3.0,4.0,0,0.0,0.0,2017-06-29 06:12:00
-1.0,36.0,0,0.0,0.0,2017-06-29 13:04:00
-8.0,-24.0,0,0.0,0.0,2017-06-29 12:27:00
-10.0,-25.0,0,0.0,0.0,2017-06-29 05:50:00
-2.0,-6.0,0,0.0,0.0,2017-06-30 06:13:00
-4.0,-19.0,0,0.0,0.0,2017-06-30 13:01:00
-10.0,-8.0,0,0.0,0.0,2017-06-30 05:50:00
42.0,25.0,0,0.0,0.0,2017-06-30 13:17:00
-8.0,-5.0,0,0.0,0.0,2017-07-01 06:42:00
-5.0,2.0,0,0.0,0.0,2017-07-01 11:20:00
3.0,-5.0,0,0.0,0.0,2017-07-01 14:03:00
-5.0,10.0,0,0.0,0.0,2017-07-01 05:55:00
60.0,55.0,0,7.0,0.0,2017-07-01 18:38:00
-5.0,-13.0,0,0.0,0.0,2017-07-02 05:55:00
-7.0,29.0,0,0.0,0.0,2017-07-02 17:08:00
-13.0,-25.0,0,0.0,0.0,2017-07-02 13:47:00
-8.0,-20.0,0,0.0,0.0,2017-07-02 17:24:00
31.0,13.0,0,0.0,0.0,2017-07-02 13:11:00
0.0,-5.0,0,0.0,0.0,2017-07-03 06:00:00
-13.0,-30.0,0,0.0,0.0,2017-07-03 13:47:00
-12.0,-10.0,0,0.0,0.0,2017-07-03 06:23:00
-9.0,-17.0,0,0.0,0.0,2017-07-03 05:51:00
0.0,-14.0,0,0.0,0.0,2017-07-03 17:00:00
-5.0,-10.0,0,0.0,0.0,2017-07-04 05:55:00
-10.0,-12.0,0,0.0,0.0,2017-07-04 06:25:00
-2.0,0.0,0,0.0,0.0,2017-07-04 13:58:00
-6.0,-14.0,0,0.0,0.0,2017-07-04 05:54:00
-3.0,-18.0,0,0.0,0.0,2017-07-04 16:57:00
-3.0,0.0,0,0.0,0.0,2017-07-05 05:57:00
19.0,13.0,0,0.0,0.0,2017-07-05 17:34:00
2.0,-7.0,0,0.0,0.0,2017-07-05 06:37:00
-5.0,-13.0,0,0.0,0.0,2017-07-05 13:05:00
-9.0,-22.0,0,0.0,0.0,2017-07-05 16:51:00
-7.0,-9.0,0,0.0,0.0,2017-07-05 05:53:00
-4.0,-12.0,0,0.0,0.0,2017-07-06 05:56:00
-10.0,-22.0,0,0.0,0.0,2017-07-06 17:05:00
-9.0,-2.0,0,0.0,0.0,2017-07-06 06:26:00
-6.0,-27.0,0,0.0,0.0,2017-07-06 13:04:00
-5.0,-14.0,0,0.0,0.0,2017-07-06 05:55:00
-2.0,0.0,0,0.0,0.0,2017-07-06 16:58:00
7.0,9.0,0,0.0,0.0,2017-07-07 06:07:00
5.0,8.0,0,0.0,0.0,2017-07-07 06:40:00
17.0,12.0,0,0.0,0.0,2017-07-07 13:27:00
-1.0,18.0,0,0.0,0.0,2017-07-07 17:14:00
-9.0,-9.0,0,0.0,0.0,2017-07-07 05:51:00
-8.0,-14.0,0,0.0,0.0,2017-07-07 16:52:00
-1.0,2.0,0,0.0,0.0,2017-07-08 06:49:00
-5.0,-5.0,0,0.0,0.0,2017-07-08 06:30:00
-8.0,-15.0,0,0.0,0.0,2017-07-08 11:17:00
57.0,87.0,0,57.0,0.0,2017-07-08 14:57:00
-10.0,-11.0,0,0.0,0.0,2017-07-08 17:28:00
-6.0,-19.0,0,0.0,0.0,2017-07-08 05:54:00
9.0,1.0,0,0.0,0.0,2017-07-09 06:09:00
-1.0,-14.0,0,0.0,0.0,2017-07-09 13:09:00
-11.0,-22.0,0,0.0,0.0,2017-07-09 06:24:00
27.0,13.0,0,0.0,0.0,2017-07-09 17:21:00
-7.0,-22.0,0,0.0,0.0,2017-07-09 12:33:00
-4.0,-9.0,0,0.0,0.0,2017-07-10 05:56:00
57.0,47.0,0,0.0,0.0,2017-07-10 14:07:00
-5.0,6.0,0,0.0,0.0,2017-07-10 17:10:00
167.0,176.0,0,0.0,0.0,2017-07-10 09:22:00
5.0,55.0,0,0.0,0.0,2017-07-10 13:00:00
-8.0,1.0,0,0.0,0.0,2017-07-10 05:52:00
121.0,120.0,0,0.0,0.0,2017-07-10 18:55:00
-4.0,-8.0,0,0.0,0.0,2017-07-11 05:56:00
17.0,9.0,0,0.0,0.0,2017-07-11 17:32:00
-9.0,-20.0,0,0.0,0.0,2017-07-11 06:26:00
-6.0,-9.0,0,0.0,0.0,2017-07-11 13:04:00
-9.0,2.0,0,0.0,0.0,2017-07-11 05:51:00
-11.0,-8.0,0,0.0,0.0,2017-07-11 16:43:00
-14.0,-18.0,0,0.0,0.0,2017-07-11 12:26:00
-11.0,-14.0,0,0.0,0.0,2017-07-12 05:49:00
-8.0,4.0,0,0.0,0.0,2017-07-12 06:27:00
86.0,135.0,0,56.0,0.0,2017-07-12 18:41:00
-8.0,-21.0,0,0.0,0.0,2017-07-12 13:02:00
-4.0,15.0,0,0.0,0.0,2017-07-12 12:36:00
-7.0,-3.0,0,0.0,0.0,2017-07-12 16:47:00
-4.0,-20.0,0,0.0,0.0,2017-07-12 05:56:00
-2.0,-16.0,0,0.0,0.0,2017-07-13 05:58:00
-10.0,0.0,0,0.0,0.0,2017-07-13 06:25:00
21.0,15.0,0,0.0,0.0,2017-07-13 17:36:00
-13.0,-31.0,0,0.0,0.0,2017-07-13 12:57:00
-5.0,0.0,0,0.0,0.0,2017-07-13 05:55:00
7.0,0.0,0,0.0,0.0,2017-07-13 17:01:00
-17.0,-10.0,0,0.0,0.0,2017-07-13 12:23:00
-4.0,-8.0,0,0.0,0.0,2017-07-14 05:56:00
-3.0,-12.0,0,0.0,0.0,2017-07-14 06:32:00
-2.0,8.0,0,0.0,0.0,2017-07-14 13:08:00
5.0,-4.0,0,0.0,0.0,2017-07-14 17:20:00
-8.0,-16.0,0,0.0,0.0,2017-07-14 05:52:00
34.0,28.0,0,0.0,0.0,2017-07-14 17:28:00
73.0,74.0,0,0.0,0.0,2017-07-14 13:53:00
4.0,-3.0,0,0.0,0.0,2017-07-15 06:54:00
-1.0,-3.0,0,0.0,0.0,2017-07-15 06:34:00
-5.0,-20.0,0,0.0,0.0,2017-07-15 13:55:00
-14.0,-29.0,0,0.0,0.0,2017-07-15 11:11:00
13.0,-2.0,0,0.0,0.0,2017-07-15 06:13:00
-8.0,-2.0,0,0.0,0.0,2017-07-15 17:30:00
-3.0,-15.0,0,0.0,0.0,2017-07-16 05:57:00
3.0,13.0,0,0.0,0.0,2017-07-16 13:13:00
-5.0,-9.0,0,0.0,0.0,2017-07-16 06:30:00
-7.0,-15.0,0,0.0,0.0,2017-07-16 16:47:00
-7.0,-25.0,0,0.0,0.0,2017-07-16 12:33:00
-3.0,-2.0,0,0.0,0.0,2017-07-17 05:57:00
-5.0,-16.0,0,0.0,0.0,2017-07-17 06:30:00
39.0,30.0,0,0.0,0.0,2017-07-17 13:49:00
116.0,108.0,0,0.0,0.0,2017-07-17 19:11:00
-7.0,-18.0,0,0.0,0.0,2017-07-17 05:53:00
-10.0,-28.0,0,0.0,0.0,2017-07-17 12:45:00
58.0,92.0,0,0.0,0.0,2017-07-17 17:52:00
-3.0,-15.0,0,0.0,0.0,2017-07-18 05:57:00
-10.0,-24.0,0,0.0,0.0,2017-07-18 06:25:00
181.0,158.0,0,0.0,0.0,2017-07-18 20:16:00
-10.0,-25.0,0,0.0,0.0,2017-07-18 13:00:00
-6.0,-19.0,0,0.0,0.0,2017-07-18 05:54:00
-11.0,-24.0,0,0.0,0.0,2017-07-18 12:29:00
24.0,16.0,0,0.0,0.0,2017-07-18 17:18:00
-1.0,-15.0,0,0.0,0.0,2017-07-19 05:59:00
-7.0,-2.0,0,0.0,0.0,2017-07-19 17:08:00
34.0,19.0,0,19.0,0.0,2017-07-19 07:09:00
-4.0,-31.0,0,0.0,0.0,2017-07-19 13:06:00
-5.0,-13.0,0,0.0,0.0,2017-07-19 16:49:00
-9.0,-30.0,0,0.0,0.0,2017-07-19 05:51:00
-7.0,-21.0,0,0.0,0.0,2017-07-19 12:33:00
-2.0,-15.0,0,0.0,0.0,2017-07-20 05:58:00
87.0,100.0,0,10.0,0.0,2017-07-20 18:42:00
-3.0,-26.0,0,0.0,0.0,2017-07-20 13:07:00
150.0,168.0,0,0.0,0.0,2017-07-20 09:05:00
-4.0,-17.0,0,0.0,0.0,2017-07-20 12:36:00
171.0,159.0,0,159.0,0.0,2017-07-20 08:51:00
-2.0,10.0,0,0.0,0.0,2017-07-20 16:52:00
-7.0,-20.0,0,0.0,0.0,2017-07-21 05:53:00
23.0,17.0,0,0.0,0.0,2017-07-21 17:38:00
-9.0,-5.0,0,0.0,0.0,2017-07-21 06:26:00
-9.0,-34.0,0,0.0,0.0,2017-07-21 13:01:00
69.0,56.0,0,0.0,0.0,2017-07-21 18:03:00
-5.0,-7.0,0,0.0,0.0,2017-07-21 05:55:00
-9.0,-18.0,0,0.0,0.0,2017-07-21 12:31:00
-1.0,-4.0,0,0.0,0.0,2017-07-22 06:49:00
-3.0,-22.0,0,0.0,0.0,2017-07-22 11:22:00
-6.0,16.0,0,0.0,0.0,2017-07-22 13:54:00
-19.0,-26.0,0,0.0,0.0,2017-07-22 17:19:00
-2.0,-8.0,0,0.0,0.0,2017-07-22 05:58:00
-1.0,-12.0,0,0.0,0.0,2017-07-23 05:59:00
-5.0,-14.0,0,0.0,0.0,2017-07-23 06:30:00
-10.0,-30.0,0,0.0,0.0,2017-07-23 13:00:00
-5.0,-13.0,0,0.0,0.0,2017-07-23 12:35:00
-18.0,-19.0,0,0.0,0.0,2017-07-23 16:36:00
0.0,-3.0,0,0.0,0.0,2017-07-24 06:00:00
-8.0,6.0,0,0.0,0.0,2017-07-24 06:27:00
23.0,31.0,0,22.0,0.0,2017-07-24 17:38:00
-11.0,-27.0,0,0.0,0.0,2017-07-24 12:59:00
-5.0,-1.0,0,0.0,0.0,2017-07-24 12:50:00
-8.0,-25.0,0,0.0,0.0,2017-07-24 16:46:00
-9.0,-16.0,0,0.0,0.0,2017-07-24 05:51:00
-6.0,-8.0,0,0.0,0.0,2017-07-25 05:54:00
-1.0,-15.0,0,0.0,0.0,2017-07-25 13:09:00
-10.0,-7.0,0,0.0,0.0,2017-07-25 17:05:00
121.0,122.0,0,0.0,0.0,2017-07-25 08:36:00
-3.0,-8.0,0,0.0,0.0,2017-07-25 12:37:00
-11.0,-5.0,0,0.0,0.0,2017-07-25 05:49:00
-7.0,-22.0,0,0.0,0.0,2017-07-25 16:47:00
-4.0,-7.0,0,0.0,0.0,2017-07-26 05:56:00
-7.0,41.0,0,0.0,0.0,2017-07-26 17:08:00
10.0,-8.0,0,0.0,0.0,2017-07-26 13:20:00
-5.0,-24.0,0,0.0,0.0,2017-07-26 06:30:00
-6.0,-9.0,0,0.0,0.0,2017-07-26 12:34:00
-10.0,-27.0,0,0.0,0.0,2017-07-26 16:44:00
-9.0,-14.0,0,0.0,0.0,2017-07-26 05:51:00
-3.0,-5.0,0,0.0,0.0,2017-07-27 05:57:00
-8.0,-8.0,0,0.0,0.0,2017-07-27 06:27:00
-6.0,-31.0,0,0.0,0.0,2017-07-27 13:04:00
-6.0,-12.0,0,0.0,0.0,2017-07-27 17:09:00
-5.0,-15.0,0,0.0,0.0,2017-07-27 16:49:00
-4.0,2.0,0,0.0,0.0,2017-07-27 12:36:00
-10.0,-18.0,0,0.0,0.0,2017-07-27 05:50:00
-1.0,-4.0,0,0.0,0.0,2017-07-28 05:59:00
-3.0,17.0,0,0.0,0.0,2017-07-28 06:32:00
14.0,16.0,0,2.0,0.0,2017-07-28 17:29:00
83.0,89.0,0,3.0,0.0,2017-07-28 14:33:00
-8.0,-10.0,0,0.0,0.0,2017-07-28 05:52:00
8.0,1.0,0,0.0,0.0,2017-07-28 12:48:00
-5.0,-15.0,0,0.0,0.0,2017-07-28 16:49:00
-3.0,-8.0,0,0.0,0.0,2017-07-29 06:47:00
-11.0,-35.0,0,0.0,0.0,2017-07-29 11:14:00
-5.0,-21.0,0,0.0,0.0,2017-07-29 13:55:00
-7.0,-27.0,0,0.0,0.0,2017-07-29 17:31:00
-10.0,-20.0,0,0.0,0.0,2017-07-29 05:50:00
0.0,-10.0,0,0.0,0.0,2017-07-30 06:00:00
-2.0,-11.0,0,0.0,0.0,2017-07-30 06:33:00
168.0,157.0,0,0.0,0.0,2017-07-30 15:58:00
-11.0,-29.0,0,0.0,0.0,2017-07-30 16:43:00
-7.0,-24.0,0,0.0,0.0,2017-07-30 12:33:00
4.0,-5.0,0,0.0,0.0,2017-07-31 06:04:00
-10.0,-32.0,0,0.0,0.0,2017-07-31 13:00:00
33.0,27.0,0,0.0,0.0,2017-07-31 17:48:00
-3.0,-8.0,0,0.0,0.0,2017-07-31 06:32:00
-6.0,-12.0,0,0.0,0.0,2017-07-31 05:54:00
81.0,69.0,0,0.0,0.0,2017-07-31 14:16:00
48.0,38.0,0,0.0,0.0,2017-07-31 17:42:00
-6.0,-20.0,0,0.0,0.0,2017-08-01 13:04:00
-6.0,-17.0,0,0.0,0.0,2017-08-01 05:54:00
-1.0,-13.0,0,0.0,0.0,2017-08-01 06:17:00
105.0,89.0,0,0.0,0.0,2017-08-01 18:45:00
-13.0,-27.0,0,0.0,0.0,2017-08-01 12:27:00
-13.0,-20.0,0,0.0,0.0,2017-08-01 05:47:00
-2.0,-1.0,0,0.0,0.0,2017-08-02 05:58:00
-10.0,-24.0,0,0.0,0.0,2017-08-02 06:25:00
-12.0,-11.0,0,0.0,0.0,2017-08-02 12:58:00
-7.0,-11.0,0,0.0,0.0,2017-08-02 05:53:00
-9.0,-7.0,0,0.0,0.0,2017-08-02 16:51:00
-8.0,-12.0,0,0.0,0.0,2017-08-02 12:32:00
-3.0,-2.0,0,0.0,0.0,2017-08-03 05:57:00
-1.0,9.0,0,0.0,0.0,2017-08-03 13:09:00
-1.0,-2.0,0,0.0,0.0,2017-08-03 06:34:00
-4.0,6.0,0,0.0,0.0,2017-08-03 12:36:00
-7.0,4.0,0,0.0,0.0,2017-08-03 05:53:00
364.0,343.0,0,337.0,0.0,2017-08-03 23:04:00
0.0,1.0,0,0.0,0.0,2017-08-04 06:00:00
246.0,233.0,0,192.0,0.0,2017-08-04 17:16:00
33.0,26.0,0,0.0,0.0,2017-08-04 13:13:00
23.0,13.0,0,0.0,0.0,2017-08-04 06:23:00
190.0,221.0,0,0.0,185.0,2017-08-04 20:10:00
-6.0,-6.0,0,0.0,0.0,2017-08-05 06:44:00
-6.0,-22.0,0,0.0,0.0,2017-08-05 13:54:00
-5.0,-27.0,0,0.0,0.0,2017-08-05 11:20:00
0.0,2.0,0,0.0,0.0,2017-08-05 06:00:00
14.0,22.0,0,5.0,0.0,2017-08-05 17:52:00
-1.0,4.0,0,0.0,0.0,2017-08-06 05:59:00
-7.0,-15.0,0,0.0,0.0,2017-08-06 06:28:00
-11.0,-7.0,0,0.0,0.0,2017-08-06 12:59:00
-4.0,-17.0,0,0.0,0.0,2017-08-06 16:56:00
-8.0,-9.0,0,0.0,0.0,2017-08-06 12:32:00
-4.0,-3.0,0,0.0,0.0,2017-08-07 05:56:00
-4.0,13.0,0,0.0,0.0,2017-08-07 06:31:00
-3.0,-9.0,0,0.0,0.0,2017-08-07 13:07:00
-3.0,-10.0,0,0.0,0.0,2017-08-07 12:52:00
-5.0,-9.0,0,0.0,0.0,2017-08-07 05:55:00
40.0,29.0,0,29.0,0.0,2017-08-07 17:40:00
-4.0,-2.0,0,0.0,0.0,2017-08-08 05:56:00
-2.0,1.0,0,0.0,0.0,2017-08-08 06:23:00
23.0,19.0,0,19.0,0.0,2017-08-08 13:33:00
-11.0,-17.0,0,0.0,0.0,2017-08-08 16:49:00
-8.0,-9.0,0,0.0,0.0,2017-08-08 05:52:00
-14.0,-17.0,0,0.0,0.0,2017-08-08 12:26:00
-1.0,1.0,0,0.0,0.0,2017-08-09 05:59:00
-8.0,-7.0,0,0.0,0.0,2017-08-09 06:27:00
-7.0,-14.0,0,0.0,0.0,2017-08-09 13:03:00
-11.0,-23.0,0,0.0,0.0,2017-08-09 12:29:00
-11.0,-14.0,0,0.0,0.0,2017-08-09 16:49:00
-8.0,-6.0,0,0.0,0.0,2017-08-09 05:52:00
0.0,7.0,0,0.0,0.0,2017-08-10 06:00:00
-6.0,-3.0,0,0.0,0.0,2017-08-10 06:29:00
-7.0,-16.0,0,0.0,0.0,2017-08-10 13:03:00
-4.0,-11.0,0,0.0,0.0,2017-08-10 05:56:00
-14.0,-25.0,0,0.0,0.0,2017-08-10 16:46:00
-15.0,-15.0,0,0.0,0.0,2017-08-10 12:25:00
-4.0,-3.0,0,0.0,0.0,2017-08-11 05:56:00
-1.0,-14.0,0,0.0,0.0,2017-08-11 06:34:00
-11.0,-10.0,0,0.0,0.0,2017-08-11 12:59:00
-9.0,-14.0,0,0.0,0.0,2017-08-11 12:31:00
183.0,185.0,0,0.0,0.0,2017-08-11 20:03:00
-4.0,-5.0,0,0.0,0.0,2017-08-11 05:56:00
12.0,31.0,0,12.0,0.0,2017-08-12 07:02:00
-4.0,-22.0,0,0.0,0.0,2017-08-12 13:56:00
-10.0,-28.0,0,0.0,0.0,2017-08-12 11:15:00
-3.0,-2.0,0,0.0,0.0,2017-08-12 05:57:00
7.0,-5.0,0,0.0,0.0,2017-08-12 17:45:00
-2.0,-9.0,0,0.0,0.0,2017-08-13 05:58:00
15.0,5.0,0,0.0,0.0,2017-08-13 06:50:00
-9.0,-18.0,0,0.0,0.0,2017-08-13 13:01:00
616.0,592.0,0,592.0,0.0,2017-08-13 22:56:00
-14.0,-22.0,0,0.0,0.0,2017-08-13 16:46:00
0.0,2.0,0,0.0,0.0,2017-08-14 06:00:00
-5.0,-7.0,0,0.0,0.0,2017-08-14 06:30:00
76.0,66.0,0,66.0,0.0,2017-08-14 14:26:00
11.0,2.0,0,0.0,0.0,2017-08-14 13:06:00
-11.0,-21.0,0,0.0,0.0,2017-08-14 16:49:00
-8.0,-7.0,0,0.0,0.0,2017-08-15 05:57:00
-6.0,-19.0,0,0.0,0.0,2017-08-15 06:19:00
-7.0,-21.0,0,0.0,0.0,2017-08-15 13:01:00
-1.0,-9.0,0,0.0,0.0,2017-08-15 18:09:00
-4.0,3.0,0,0.0,0.0,2017-08-15 12:26:00
-7.0,-21.0,0,0.0,0.0,2017-08-15 17:31:00
-8.0,0.0,0,0.0,0.0,2017-08-15 05:52:00
-4.0,-11.0,0,0.0,0.0,2017-08-16 06:01:00
-15.0,-26.0,0,0.0,0.0,2017-08-16 17:55:00
-9.0,-28.0,0,0.0,0.0,2017-08-16 12:59:00
-3.0,4.0,0,0.0,0.0,2017-08-16 06:22:00
-12.0,-8.0,0,0.0,0.0,2017-08-16 17:26:00
-7.0,-15.0,0,0.0,0.0,2017-08-16 12:23:00
-3.0,-1.0,0,0.0,0.0,2017-08-16 05:57:00
0.0,-2.0,0,0.0,0.0,2017-08-17 06:05:00
-6.0,-21.0,0,0.0,0.0,2017-08-17 18:04:00
-9.0,-21.0,0,0.0,0.0,2017-08-17 12:59:00
-3.0,-16.0,0,0.0,0.0,2017-08-17 12:27:00
-4.0,-10.0,0,0.0,0.0,2017-08-17 05:56:00
-3.0,-5.0,0,0.0,0.0,2017-08-17 17:35:00
81.0,73.0,0,0.0,73.0,2017-08-18 07:26:00
25.0,17.0,0,0.0,17.0,2017-08-18 06:25:00
2.0,-10.0,0,0.0,0.0,2017-08-18 18:12:00
-8.0,-24.0,0,0.0,0.0,2017-08-18 13:00:00
1.0,-22.0,0,0.0,0.0,2017-08-18 12:31:00
19.0,15.0,0,0.0,15.0,2017-08-18 06:19:00
201.0,190.0,0,0.0,0.0,2017-08-18 20:59:00
-1.0,14.0,0,0.0,0.0,2017-08-19 06:44:00
-8.0,-17.0,0,0.0,0.0,2017-08-19 13:52:00
1.0,11.0,0,0.0,0.0,2017-08-19 17:39:00
-4.0,-4.0,0,0.0,0.0,2017-08-19 09:01:00
0.0,-9.0,0,0.0,0.0,2017-08-20 06:05:00
-2.0,-21.0,0,0.0,0.0,2017-08-20 13:06:00
-4.0,-18.0,0,0.0,0.0,2017-08-20 18:06:00
-11.0,-23.0,0,0.0,0.0,2017-08-20 12:19:00
6.0,-10.0,0,0.0,0.0,2017-08-20 17:44:00
-2.0,-7.0,0,0.0,0.0,2017-08-21 06:03:00
9.0,14.0,0,0.0,0.0,2017-08-21 06:14:00
-10.0,-27.0,0,0.0,0.0,2017-08-21 18:00:00
-3.0,-16.0,0,0.0,0.0,2017-08-21 13:05:00
7.0,3.0,0,0.0,0.0,2017-08-21 06:07:00
-6.0,-9.0,0,0.0,0.0,2017-08-21 12:44:00
3.0,-7.0,0,0.0,0.0,2017-08-21 17:41:00
-8.0,-14.0,0,0.0,0.0,2017-08-22 05:57:00
-10.0,-25.0,0,0.0,0.0,2017-08-22 12:58:00
-2.0,-8.0,0,0.0,0.0,2017-08-22 18:08:00
-11.0,-22.0,0,0.0,0.0,2017-08-22 05:49:00
18.0,28.0,0,0.0,0.0,2017-08-22 12:48:00
2.0,3.0,0,0.0,0.0,2017-08-22 17:40:00
-7.0,-12.0,0,0.0,0.0,2017-08-23 05:58:00
-12.0,-26.0,0,0.0,0.0,2017-08-23 17:58:00
-6.0,-26.0,0,0.0,0.0,2017-08-23 13:02:00
-7.0,-5.0,0,0.0,0.0,2017-08-23 17:31:00
-8.0,-11.0,0,0.0,0.0,2017-08-23 05:52:00
-6.0,-20.0,0,0.0,0.0,2017-08-23 12:24:00
-3.0,-9.0,0,0.0,0.0,2017-08-24 06:02:00
-10.0,-26.0,0,0.0,0.0,2017-08-24 12:58:00
-9.0,11.0,0,0.0,0.0,2017-08-24 18:01:00
-5.0,-24.0,0,0.0,0.0,2017-08-24 12:25:00
-8.0,-3.0,0,0.0,0.0,2017-08-24 05:52:00
-4.0,2.0,0,0.0,0.0,2017-08-24 17:34:00
0.0,9.0,0,0.0,0.0,2017-08-25 06:05:00
-6.0,-5.0,0,0.0,0.0,2017-08-25 18:04:00
-5.0,-9.0,0,0.0,0.0,2017-08-25 13:03:00
-10.0,-24.0,0,0.0,0.0,2017-08-25 05:50:00
-6.0,-19.0,0,0.0,0.0,2017-08-25 17:32:00
-6.0,-14.0,0,0.0,0.0,2017-08-25 12:24:00
-2.0,-11.0,0,0.0,0.0,2017-08-26 06:43:00
-9.0,-20.0,0,0.0,0.0,2017-08-26 13:51:00
-13.0,-23.0,0,0.0,0.0,2017-08-26 17:22:00
-4.0,-2.0,0,0.0,0.0,2017-08-26 09:11:00
-4.0,-17.0,0,0.0,0.0,2017-08-27 06:06:00
-6.0,-5.0,0,0.0,0.0,2017-08-27 12:44:00
-12.0,-5.0,0,0.0,0.0,2017-08-27 18:04:00
-6.0,-12.0,0,0.0,0.0,2017-08-27 11:44:00
1.0,-7.0,0,0.0,0.0,2017-08-27 17:36:00
-2.0,-16.0,0,0.0,0.0,2017-08-28 06:08:00
-10.0,-20.0,0,0.0,0.0,2017-08-28 17:46:00
-12.0,-18.0,0,0.0,0.0,2017-08-28 12:38:00
-7.0,-17.0,0,0.0,0.0,2017-08-28 05:53:00
-9.0,5.0,0,0.0,0.0,2017-08-28 12:31:00
-8.0,-7.0,0,0.0,0.0,2017-08-28 17:27:00
-5.0,-11.0,0,0.0,0.0,2017-08-29 06:05:00
-9.0,-1.0,0,0.0,0.0,2017-08-29 12:41:00
-12.0,-16.0,0,0.0,0.0,2017-08-29 17:44:00
-6.0,8.0,0,0.0,0.0,2017-08-29 05:54:00
9.0,20.0,0,0.0,0.0,2017-08-29 17:44:00
-9.0,-12.0,0,0.0,0.0,2017-08-29 12:31:00
-4.0,-13.0,0,0.0,0.0,2017-08-30 06:06:00
-7.0,-14.0,0,0.0,0.0,2017-08-30 17:49:00
-10.0,-10.0,0,0.0,0.0,2017-08-30 12:40:00
-7.0,7.0,0,0.0,0.0,2017-08-30 05:53:00
87.0,73.0,0,0.0,0.0,2017-08-30 19:02:00
38.0,35.0,0,0.0,0.0,2017-08-30 13:18:00
-4.0,0.0,0,0.0,0.0,2017-08-31 06:06:00
267.0,278.0,0,8.0,0.0,2017-08-31 17:17:00
0.0,5.0,0,0.0,0.0,2017-08-31 17:56:00
-2.0,-3.0,0,0.0,0.0,2017-08-31 05:58:00
19.0,7.0,0,0.0,0.0,2017-08-31 17:54:00
63.0,52.0,0,52.0,0.0,2017-08-31 13:43:00
0.0,-4.0,0,0.0,0.0,2017-09-01 06:10:00
-6.0,-2.0,0,0.0,0.0,2017-09-01 12:44:00
-2.0,-9.0,0,0.0,0.0,2017-09-01 17:54:00
-4.0,-15.0,0,0.0,0.0,2017-09-01 17:31:00
-11.0,-12.0,0,0.0,0.0,2017-09-01 12:29:00
-5.0,-5.0,0,0.0,0.0,2017-09-01 05:55:00
-3.0,-11.0,0,0.0,0.0,2017-09-02 06:42:00
-11.0,-16.0,0,0.0,0.0,2017-09-02 13:49:00
-14.0,-30.0,0,0.0,0.0,2017-09-02 17:21:00
-12.0,-23.0,0,0.0,0.0,2017-09-02 09:18:00
-6.0,-18.0,0,0.0,0.0,2017-09-03 06:04:00
-11.0,-18.0,0,0.0,0.0,2017-09-03 17:24:00
-1.0,-10.0,0,0.0,0.0,2017-09-04 06:09:00
2.0,5.0,0,0.0,0.0,2017-09-04 12:52:00
-7.0,-27.0,0,0.0,0.0,2017-09-04 17:52:00
130.0,107.0,0,107.0,0.0,2017-09-04 08:10:00
-7.0,-13.0,0,0.0,0.0,2017-09-04 12:33:00
248.0,238.0,0,0.0,238.0,2017-09-04 21:43:00
-7.0,-16.0,0,0.0,0.0,2017-09-05 06:03:00
-2.0,-11.0,0,0.0,0.0,2017-09-05 12:48:00
231.0,212.0,0,125.0,0.0,2017-09-05 21:50:00
22.0,24.0,0,0.0,0.0,2017-09-05 13:02:00
-1.0,-13.0,0,0.0,0.0,2017-09-05 05:59:00
112.0,109.0,0,0.0,0.0,2017-09-05 19:27:00
-4.0,-13.0,0,0.0,0.0,2017-09-06 06:06:00
4.0,4.0,0,0.0,0.0,2017-09-06 12:54:00
