Unnamed: 0,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,Full_Departure_Datetime
130041,2017-07-09,EV,20366,EV,N131EV,5371,10135,1013503,30135,10397,30397,ATL,1309,-1.0,1507.0,-14.0,0.0,0.0,0.0,2017-07-09 13:09:00
130288,2017-07-09,EV,20366,EV,N15912,3761,10135,1013503,30135,13930,30977,ORD,0624,-11.0,723.0,-22.0,0.0,0.0,0.0,2017-07-09 06:24:00
132721,2017-07-09,OO,20304,OO,N601XJ,4491,10135,1013503,30135,11433,31295,DTW,1721,27.0,1853.0,13.0,0.0,0.0,0.0,2017-07-09 17:21:00
133463,2017-07-09,OO,20304,OO,N882AS,4736,10135,1013503,30135,11433,31295,DTW,1233,-7.0,1406.0,-22.0,0.0,0.0,0.0,2017-07-09 12:33:00
146268,2017-07-10,DL,19790,DL,N958AT,1655,10135,1013503,30135,10397,30397,ATL,0556,-4.0,750.0,-9.0,0.0,0.0,0.0,2017-07-10 05:56:00
146928,2017-07-10,EV,20366,EV,N131EV,5371,10135,1013503,30135,10397,30397,ATL,1407,57.0,1608.0,47.0,0.0,0.0,0.0,2017-07-10 14:07:00
147044,2017-07-10,EV,20366,EV,N14168,3982,10135,1013503,30135,13930,30977,ORD,1710,-5.0,1835.0,6.0,0.0,0.0,0.0,2017-07-10 17:10:00
147207,2017-07-10,EV,20366,EV,N16541,3761,10135,1013503,30135,13930,30977,ORD,0922,167.0,1041.0,176.0,0.0,0.0,0.0,2017-07-10 09:22:00
149382,2017-07-10,OO,20304,OO,N433SW,4736,10135,1013503,30135,11433,31295,DTW,1300,5.0,1538.0,55.0,0.0,0.0,0.0,2017-07-10 13:00:00
150387,2017-07-10,OO,20304,OO,N882AS,3520,10135,1013503,30135,11433,31295,DTW,0552,-8.0,748.0,1.0,0.0,0.0,0.0,2017-07-10 05:52:00
150665,2017-07-10,OO,20304,OO,N923EV,4491,10135,1013503,30135,11433,31295,DTW,1855,121.0,2040.0,120.0,0.0,0.0,0.0,2017-07-10 18:55:00
162525,2017-07-11,DL,19790,DL,N894AT,1655,10135,1013503,30135,10397,30397,ATL,0556,-4.0,751.0,-8.0,0.0,0.0,0.0,2017-07-11 05:56:00
164191,2017-07-11,EV,20366,EV,N14162,3982,10135,1013503,30135,13930,30977,ORD,1732,17.0,1838.0,9.0,0.0,0.0,0.0,2017-07-11 17:32:00
164377,2017-07-11,EV,20366,EV,N16561,3761,10135,1013503,30135,13930,30977,ORD,0626,-9.0,725.0,-20.0,0.0,0.0,0.0,2017-07-11 06:26:00
164682,2017-07-11,EV,20366,EV,N691CA,5371,10135,1013503,30135,10397,30397,ATL,1304,-6.0,1512.0,-9.0,0.0,0.0,0.0,2017-07-11 13:04:00
166520,2017-07-11,OO,20304,OO,N438SW,3520,10135,1013503,30135,11433,31295,DTW,0551,-9.0,749.0,2.0,0.0,0.0,0.0,2017-07-11 05:51:00
167463,2017-07-11,OO,20304,OO,N868CA,4491,10135,1013503,30135,11433,31295,DTW,1643,-11.0,1832.0,-8.0,0.0,0.0,0.0,2017-07-11 16:43:00
167488,2017-07-11,OO,20304,OO,N875AS,4736,10135,1013503,30135,11433,31295,DTW,1226,-14.0,1410.0,-18.0,0.0,0.0,0.0,2017-07-11 12:26:00
180016,2017-07-12,DL,19790,DL,N923AT,1655,10135,1013503,30135,10397,30397,ATL,0549,-11.0,745.0,-14.0,0.0,0.0,0.0,2017-07-12 05:49:00
181066,2017-07-12,EV,20366,EV,N11535,3761,10135,1013503,30135,13930,30977,ORD,0627,-8.0,749.0,4.0,0.0,0.0,0.0,2017-07-12 06:27:00
181158,2017-07-12,EV,20366,EV,N12563,3982,10135,1013503,30135,13930,30977,ORD,1841,86.0,2044.0,135.0,0.0,56.0,0.0,2017-07-12 18:41:00
181743,2017-07-12,EV,20366,EV,N606LR,5371,10135,1013503,30135,10397,30397,ATL,1302,-8.0,1500.0,-21.0,0.0,0.0,0.0,2017-07-12 13:02:00
183729,2017-07-12,OO,20304,OO,N449SW,4736,10135,1013503,30135,11433,31295,DTW,1236,-4.0,1443.0,15.0,0.0,0.0,0.0,2017-07-12 12:36:00
184663,2017-07-12,OO,20304,OO,N882AS,4491,10135,1013503,30135,11433,31295,DTW,1647,-7.0,1837.0,-3.0,0.0,0.0,0.0,2017-07-12 16:47:00
185041,2017-07-12,OO,20304,OO,N944SW,3520,10135,1013503,30135,11433,31295,DTW,0556,-4.0,727.0,-20.0,0.0,0.0,0.0,2017-07-12 05:56:00
197250,2017-07-13,DL,19790,DL,N923AT,1655,10135,1013503,30135,10397,30397,ATL,0558,-2.0,743.0,-16.0,0.0,0.0,0.0,2017-07-13 05:58:00
198249,2017-07-13,EV,20366,EV,N10575,3761,10135,1013503,30135,13930,30977,ORD,0625,-10.0,745.0,0.0,0.0,0.0,0.0,2017-07-13 06:25:00
198582,2017-07-13,EV,20366,EV,N14570,3982,10135,1013503,30135,13930,30977,ORD,1736,21.0,1844.0,15.0,0.0,0.0,0.0,2017-07-13 17:36:00
198787,2017-07-13,EV,20366,EV,N176PQ,5371,10135,1013503,30135,10397,30397,ATL,1257,-13.0,1450.0,-31.0,0.0,0.0,0.0,2017-07-13 12:57:00
200865,2017-07-13,OO,20304,OO,N432SW,3520,10135,1013503,30135,11433,31295,DTW,0555,-5.0,747.0,0.0,0.0,0.0,0.0,2017-07-13 05:55:00
201306,2017-07-13,OO,20304,OO,N702BR,4491,10135,1013503,30135,11433,31295,DTW,1701,7.0,1840.0,0.0,0.0,0.0,0.0,2017-07-13 17:01:00
201874,2017-07-13,OO,20304,OO,N878AS,4736,10135,1013503,30135,11433,31295,DTW,1223,-17.0,1418.0,-10.0,0.0,0.0,0.0,2017-07-13 12:23:00
215333,2017-07-14,DL,19790,DL,N985AT,1655,10135,1013503,30135,10397,30397,ATL,0556,-4.0,751.0,-8.0,0.0,0.0,0.0,2017-07-14 05:56:00
215609,2017-07-14,EV,20366,EV,N12166,3761,10135,1013503,30135,13930,30977,ORD,0632,-3.0,733.0,-12.0,0.0,0.0,0.0,2017-07-14 06:32:00
215919,2017-07-14,EV,20366,EV,N153PQ,5371,10135,1013503,30135,10397,30397,ATL,1308,-2.0,1529.0,8.0,0.0,0.0,0.0,2017-07-14 13:08:00
215949,2017-07-14,EV,20366,EV,N15912,3982,10135,1013503,30135,13930,30977,ORD,1720,5.0,1825.0,-4.0,0.0,0.0,0.0,2017-07-14 17:20:00
218219,2017-07-14,OO,20304,OO,N447SW,3520,10135,1013503,30135,11433,31295,DTW,0552,-8.0,731.0,-16.0,0.0,0.0,0.0,2017-07-14 05:52:00
219164,2017-07-14,OO,20304,OO,N882AS,4491,10135,1013503,30135,11433,31295,DTW,1728,34.0,1908.0,28.0,0.0,0.0,0.0,2017-07-14 17:28:00
219240,2017-07-14,OO,20304,OO,N8968E,4736,10135,1013503,30135,11433,31295,DTW,1353,73.0,1542.0,74.0,0.0,0.0,0.0,2017-07-14 13:53:00
231383,2017-07-15,DL,19790,DL,N958AT,1655,10135,1013503,30135,10397,30397,ATL,0654,4.0,847.0,-3.0,0.0,0.0,0.0,2017-07-15 06:54:00
231987,2017-07-15,EV,20366,EV,N14203,3761,10135,1013503,30135,13930,30977,ORD,0634,-1.0,742.0,-3.0,0.0,0.0,0.0,2017-07-15 06:34:00
232016,2017-07-15,EV,20366,EV,N146PQ,5371,10135,1013503,30135,10397,30397,ATL,1355,-5.0,1551.0,-20.0,0.0,0.0,0.0,2017-07-15 13:55:00
232081,2017-07-15,EV,20366,EV,N15572,3772,10135,1013503,30135,13930,30977,ORD,1111,-14.0,1214.0,-29.0,0.0,0.0,0.0,2017-07-15 11:11:00
234165,2017-07-15,OO,20304,OO,N452SW,3520,10135,1013503,30135,11433,31295,DTW,0613,13.0,743.0,-2.0,0.0,0.0,0.0,2017-07-15 06:13:00
234962,2017-07-15,OO,20304,OO,N8933B,4491,10135,1013503,30135,11433,31295,DTW,1730,-8.0,1920.0,-2.0,0.0,0.0,0.0,2017-07-15 17:30:00
246682,2017-07-16,DL,19790,DL,N945AT,1655,10135,1013503,30135,10397,30397,ATL,0557,-3.0,744.0,-15.0,0.0,0.0,0.0,2017-07-16 05:57:00
247872,2017-07-16,EV,20366,EV,N186PQ,5371,10135,1013503,30135,10397,30397,ATL,1313,3.0,1534.0,13.0,0.0,0.0,0.0,2017-07-16 13:13:00
247953,2017-07-16,EV,20366,EV,N29906,3761,10135,1013503,30135,13930,30977,ORD,0630,-5.0,736.0,-9.0,0.0,0.0,0.0,2017-07-16 06:30:00
249858,2017-07-16,OO,20304,OO,N426SW,4491,10135,1013503,30135,11433,31295,DTW,1647,-7.0,1825.0,-15.0,0.0,0.0,0.0,2017-07-16 16:47:00
251071,2017-07-16,OO,20304,OO,N912EV,4736,10135,1013503,30135,11433,31295,DTW,1233,-7.0,1403.0,-25.0,0.0,0.0,0.0,2017-07-16 12:33:00
263489,2017-07-17,DL,19790,DL,N944AT,1655,10135,1013503,30135,10397,30397,ATL,0557,-3.0,757.0,-2.0,0.0,0.0,0.0,2017-07-17 05:57:00
264269,2017-07-17,EV,20366,EV,N11551,3761,10135,1013503,30135,13930,30977,ORD,0630,-5.0,729.0,-16.0,0.0,0.0,0.0,2017-07-17 06:30:00
264393,2017-07-17,EV,20366,EV,N137EV,5371,10135,1013503,30135,10397,30397,ATL,1349,39.0,1551.0,30.0,0.0,0.0,0.0,2017-07-17 13:49:00
264513,2017-07-17,EV,20366,EV,N14543,3982,10135,1013503,30135,13930,30977,ORD,1911,116.0,2017.0,108.0,0.0,0.0,0.0,2017-07-17 19:11:00
266806,2017-07-17,OO,20304,OO,N433SW,3520,10135,1013503,30135,11433,31295,DTW,0553,-7.0,729.0,-18.0,0.0,0.0,0.0,2017-07-17 05:53:00
267902,2017-07-17,OO,20304,OO,N8965E,4736,10135,1013503,30135,11433,31295,DTW,1245,-10.0,1415.0,-28.0,0.0,0.0,0.0,2017-07-17 12:45:00
267907,2017-07-17,OO,20304,OO,N8968E,4491,10135,1013503,30135,11433,31295,DTW,1752,58.0,2012.0,92.0,0.0,0.0,0.0,2017-07-17 17:52:00
280576,2017-07-18,DL,19790,DL,N938AT,1655,10135,1013503,30135,10397,30397,ATL,0557,-3.0,744.0,-15.0,0.0,0.0,0.0,2017-07-18 05:57:00
281548,2017-07-18,EV,20366,EV,N13550,3761,10135,1013503,30135,13930,30977,ORD,0625,-10.0,721.0,-24.0,0.0,0.0,0.0,2017-07-18 06:25:00
281665,2017-07-18,EV,20366,EV,N14543,3982,10135,1013503,30135,13930,30977,ORD,2016,181.0,2107.0,158.0,0.0,0.0,0.0,2017-07-18 20:16:00
281899,2017-07-18,EV,20366,EV,N186PQ,5371,10135,1013503,30135,10397,30397,ATL,1300,-10.0,1456.0,-25.0,0.0,0.0,0.0,2017-07-18 13:00:00
284293,2017-07-18,OO,20304,OO,N659BR,3520,10135,1013503,30135,11433,31295,DTW,0554,-6.0,728.0,-19.0,0.0,0.0,0.0,2017-07-18 05:54:00
284962,2017-07-18,OO,20304,OO,N882AS,4736,10135,1013503,30135,11433,31295,DTW,1229,-11.0,1404.0,-24.0,0.0,0.0,0.0,2017-07-18 12:29:00
285224,2017-07-18,OO,20304,OO,N923EV,4491,10135,1013503,30135,11433,31295,DTW,1718,24.0,1856.0,16.0,0.0,0.0,0.0,2017-07-18 17:18:00
298071,2017-07-19,DL,19790,DL,N963AT,1655,10135,1013503,30135,10397,30397,ATL,0559,-1.0,744.0,-15.0,0.0,0.0,0.0,2017-07-19 05:59:00
298838,2017-07-19,EV,20366,EV,N14902,3982,10135,1013503,30135,13930,30977,ORD,1708,-7.0,1827.0,-2.0,0.0,0.0,0.0,2017-07-19 17:08:00
298909,2017-07-19,EV,20366,EV,N15980,3761,10135,1013503,30135,13930,30977,ORD,0709,34.0,804.0,19.0,0.0,19.0,0.0,2017-07-19 07:09:00
299199,2017-07-19,EV,20366,EV,N607LR,5371,10135,1013503,30135,10397,30397,ATL,1306,-4.0,1450.0,-31.0,0.0,0.0,0.0,2017-07-19 13:06:00
301078,2017-07-19,OO,20304,OO,N433SW,4491,10135,1013503,30135,11433,31295,DTW,1649,-5.0,1827.0,-13.0,0.0,0.0,0.0,2017-07-19 16:49:00
301443,2017-07-19,OO,20304,OO,N659BR,3520,10135,1013503,30135,11433,31295,DTW,0551,-9.0,717.0,-30.0,0.0,0.0,0.0,2017-07-19 05:51:00
302093,2017-07-19,OO,20304,OO,N878AS,4736,10135,1013503,30135,11433,31295,DTW,1233,-7.0,1407.0,-21.0,0.0,0.0,0.0,2017-07-19 12:33:00
315606,2017-07-20,DL,19790,DL,N990AT,1655,10135,1013503,30135,10397,30397,ATL,0558,-2.0,744.0,-15.0,0.0,0.0,0.0,2017-07-20 05:58:00
315932,2017-07-20,EV,20366,EV,N13908,3982,10135,1013503,30135,13930,30977,ORD,1842,87.0,2009.0,100.0,0.0,10.0,0.0,2017-07-20 18:42:00
316093,2017-07-20,EV,20366,EV,N153PQ,5371,10135,1013503,30135,10397,30397,ATL,1307,-3.0,1455.0,-26.0,0.0,0.0,0.0,2017-07-20 13:07:00
316164,2017-07-20,EV,20366,EV,N16571,3761,10135,1013503,30135,13930,30977,ORD,0905,150.0,1033.0,168.0,0.0,0.0,0.0,2017-07-20 09:05:00
318340,2017-07-20,OO,20304,OO,N442SW,4736,10135,1013503,30135,11433,31295,DTW,1236,-4.0,1411.0,-17.0,0.0,0.0,0.0,2017-07-20 12:36:00
319036,2017-07-20,OO,20304,OO,N781CA,3520,10135,1013503,30135,11433,31295,DTW,0851,171.0,1026.0,159.0,0.0,159.0,0.0,2017-07-20 08:51:00
319591,2017-07-20,OO,20304,OO,N923EV,4491,10135,1013503,30135,11433,31295,DTW,1652,-2.0,1850.0,10.0,0.0,0.0,0.0,2017-07-20 16:52:00
332127,2017-07-21,DL,19790,DL,N937AT,1655,10135,1013503,30135,10397,30397,ATL,0553,-7.0,739.0,-20.0,0.0,0.0,0.0,2017-07-21 05:53:00
332959,2017-07-21,EV,20366,EV,N11164,3982,10135,1013503,30135,13930,30977,ORD,1738,23.0,1846.0,17.0,0.0,0.0,0.0,2017-07-21 17:38:00
333270,2017-07-21,EV,20366,EV,N14573,3761,10135,1013503,30135,13930,30977,ORD,0626,-9.0,740.0,-5.0,0.0,0.0,0.0,2017-07-21 06:26:00
333477,2017-07-21,EV,20366,EV,N195PQ,5371,10135,1013503,30135,10397,30397,ATL,1301,-9.0,1447.0,-34.0,0.0,0.0,0.0,2017-07-21 13:01:00
335680,2017-07-21,OO,20304,OO,N457SW,4491,10135,1013503,30135,11433,31295,DTW,1803,69.0,1936.0,56.0,0.0,0.0,0.0,2017-07-21 18:03:00
335707,2017-07-21,OO,20304,OO,N463SW,3520,10135,1013503,30135,11433,31295,DTW,0555,-5.0,740.0,-7.0,0.0,0.0,0.0,2017-07-21 05:55:00
335772,2017-07-21,OO,20304,OO,N487CA,4736,10135,1013503,30135,11433,31295,DTW,1231,-9.0,1410.0,-18.0,0.0,0.0,0.0,2017-07-21 12:31:00
348917,2017-07-22,DL,19790,DL,N966AT,1655,10135,1013503,30135,10397,30397,ATL,0649,-1.0,846.0,-4.0,0.0,0.0,0.0,2017-07-22 06:49:00
349317,2017-07-22,EV,20366,EV,N13538,3772,10135,1013503,30135,13930,30977,ORD,1122,-3.0,1221.0,-22.0,0.0,0.0,0.0,2017-07-22 11:22:00
349436,2017-07-22,EV,20366,EV,N146PQ,5371,10135,1013503,30135,10397,30397,ATL,1354,-6.0,1627.0,16.0,0.0,0.0,0.0,2017-07-22 13:54:00
351453,2017-07-22,OO,20304,OO,N426SW,4491,10135,1013503,30135,11433,31295,DTW,1719,-19.0,1856.0,-26.0,0.0,0.0,0.0,2017-07-22 17:19:00
352321,2017-07-22,OO,20304,OO,N885AS,3520,10135,1013503,30135,11433,31295,DTW,0558,-2.0,737.0,-8.0,0.0,0.0,0.0,2017-07-22 05:58:00
363906,2017-07-23,DL,19790,DL,N934AT,1655,10135,1013503,30135,10397,30397,ATL,0559,-1.0,747.0,-12.0,0.0,0.0,0.0,2017-07-23 05:59:00
364786,2017-07-23,EV,20366,EV,N11565,3761,10135,1013503,30135,13930,30977,ORD,0630,-5.0,731.0,-14.0,0.0,0.0,0.0,2017-07-23 06:30:00
365221,2017-07-23,EV,20366,EV,N181PQ,5371,10135,1013503,30135,10397,30397,ATL,1300,-10.0,1451.0,-30.0,0.0,0.0,0.0,2017-07-23 13:00:00
367383,2017-07-23,OO,20304,OO,N457SW,4736,10135,1013503,30135,11433,31295,DTW,1235,-5.0,1415.0,-13.0,0.0,0.0,0.0,2017-07-23 12:35:00
368302,2017-07-23,OO,20304,OO,N8965E,4491,10135,1013503,30135,11433,31295,DTW,1636,-18.0,1821.0,-19.0,0.0,0.0,0.0,2017-07-23 16:36:00
381031,2017-07-24,DL,19790,DL,N954AT,1655,10135,1013503,30135,10397,30397,ATL,0600,0.0,756.0,-3.0,0.0,0.0,0.0,2017-07-24 06:00:00
381698,2017-07-24,EV,20366,EV,N12552,3761,10135,1013503,30135,13930,30977,ORD,0627,-8.0,751.0,6.0,0.0,0.0,0.0,2017-07-24 06:27:00
381800,2017-07-24,EV,20366,EV,N13975,3982,10135,1013503,30135,13930,30977,ORD,1738,23.0,1900.0,31.0,0.0,22.0,0.0,2017-07-24 17:38:00
382110,2017-07-24,EV,20366,EV,N197PQ,5371,10135,1013503,30135,10397,30397,ATL,1259,-11.0,1454.0,-27.0,0.0,0.0,0.0,2017-07-24 12:59:00
384310,2017-07-24,OO,20304,OO,N463SW,4736,10135,1013503,30135,11433,31295,DTW,1250,-5.0,1442.0,-1.0,0.0,0.0,0.0,2017-07-24 12:50:00
384393,2017-07-24,OO,20304,OO,N506CA,4491,10135,1013503,30135,11433,31295,DTW,1646,-8.0,1815.0,-25.0,0.0,0.0,0.0,2017-07-24 16:46:00
384537,2017-07-24,OO,20304,OO,N685BR,3520,10135,1013503,30135,11433,31295,DTW,0551,-9.0,731.0,-16.0,0.0,0.0,0.0,2017-07-24 05:51:00
398027,2017-07-25,DL,19790,DL,N943AT,1655,10135,1013503,30135,10397,30397,ATL,0554,-6.0,751.0,-8.0,0.0,0.0,0.0,2017-07-25 05:54:00
398926,2017-07-25,EV,20366,EV,N137EV,5371,10135,1013503,30135,10397,30397,ATL,1309,-1.0,1506.0,-15.0,0.0,0.0,0.0,2017-07-25 13:09:00
399093,2017-07-25,EV,20366,EV,N14991,3982,10135,1013503,30135,13930,30977,ORD,1705,-10.0,1822.0,-7.0,0.0,0.0,0.0,2017-07-25 17:05:00
399114,2017-07-25,EV,20366,EV,N15572,3761,10135,1013503,30135,13930,30977,ORD,0836,121.0,947.0,122.0,0.0,0.0,0.0,2017-07-25 08:36:00
402278,2017-07-25,OO,20304,OO,N8828D,4736,10135,1013503,30135,11433,31295,DTW,1237,-3.0,1420.0,-8.0,0.0,0.0,0.0,2017-07-25 12:37:00
402365,2017-07-25,OO,20304,OO,N8982A,3520,10135,1013503,30135,11433,31295,DTW,0549,-11.0,742.0,-5.0,0.0,0.0,0.0,2017-07-25 05:49:00
402472,2017-07-25,OO,20304,OO,N912EV,4491,10135,1013503,30135,11433,31295,DTW,1647,-7.0,1818.0,-22.0,0.0,0.0,0.0,2017-07-25 16:47:00
414416,2017-07-26,DL,19790,DL,N892AT,1655,10135,1013503,30135,10397,30397,ATL,0556,-4.0,752.0,-7.0,0.0,0.0,0.0,2017-07-26 05:56:00
415943,2017-07-26,EV,20366,EV,N12564,3982,10135,1013503,30135,13930,30977,ORD,1708,-7.0,1910.0,41.0,0.0,0.0,0.0,2017-07-26 17:08:00
416372,2017-07-26,EV,20366,EV,N228PQ,5371,10135,1013503,30135,10397,30397,ATL,1320,10.0,1513.0,-8.0,0.0,0.0,0.0,2017-07-26 13:20:00
416402,2017-07-26,EV,20366,EV,N26549,3761,10135,1013503,30135,13930,30977,ORD,0630,-5.0,721.0,-24.0,0.0,0.0,0.0,2017-07-26 06:30:00
418401,2017-07-26,OO,20304,OO,N441SW,4736,10135,1013503,30135,11433,31295,DTW,1234,-6.0,1419.0,-9.0,0.0,0.0,0.0,2017-07-26 12:34:00
419094,2017-07-26,OO,20304,OO,N781CA,4491,10135,1013503,30135,11433,31295,DTW,1644,-10.0,1813.0,-27.0,0.0,0.0,0.0,2017-07-26 16:44:00
419679,2017-07-26,OO,20304,OO,N923EV,3520,10135,1013503,30135,11433,31295,DTW,0551,-9.0,733.0,-14.0,0.0,0.0,0.0,2017-07-26 05:51:00
431251,2017-07-27,DL,19790,DL,N717JL,1655,10135,1013503,30135,10397,30397,ATL,0557,-3.0,754.0,-5.0,0.0,0.0,0.0,2017-07-27 05:57:00
433059,2017-07-27,EV,20366,EV,N11536,3761,10135,1013503,30135,13930,30977,ORD,0627,-8.0,737.0,-8.0,0.0,0.0,0.0,2017-07-27 06:27:00
433184,2017-07-27,EV,20366,EV,N131EV,5371,10135,1013503,30135,10397,30397,ATL,1304,-6.0,1450.0,-31.0,0.0,0.0,0.0,2017-07-27 13:04:00
433379,2017-07-27,EV,20366,EV,N14905,3982,10135,1013503,30135,13930,30977,ORD,1709,-6.0,1817.0,-12.0,0.0,0.0,0.0,2017-07-27 17:09:00
436582,2017-07-27,OO,20304,OO,N875AS,4491,10135,1013503,30135,11433,31295,DTW,1649,-5.0,1825.0,-15.0,0.0,0.0,0.0,2017-07-27 16:49:00
436584,2017-07-27,OO,20304,OO,N875AS,4736,10135,1013503,30135,11433,31295,DTW,1236,-4.0,1430.0,2.0,0.0,0.0,0.0,2017-07-27 12:36:00
436886,2017-07-27,OO,20304,OO,N923EV,3520,10135,1013503,30135,11433,31295,DTW,0550,-10.0,729.0,-18.0,0.0,0.0,0.0,2017-07-27 05:50:00
448952,2017-07-28,DL,19790,DL,N906AT,1655,10135,1013503,30135,10397,30397,ATL,0559,-1.0,755.0,-4.0,0.0,0.0,0.0,2017-07-28 05:59:00
450349,2017-07-28,EV,20366,EV,N12175,3761,10135,1013503,30135,13930,30977,ORD,0632,-3.0,802.0,17.0,0.0,0.0,0.0,2017-07-28 06:32:00
450517,2017-07-28,EV,20366,EV,N14105,3982,10135,1013503,30135,13930,30977,ORD,1729,14.0,1845.0,16.0,0.0,2.0,0.0,2017-07-28 17:29:00
450774,2017-07-28,EV,20366,EV,N176PQ,5371,10135,1013503,30135,10397,30397,ATL,1433,83.0,1650.0,89.0,0.0,3.0,0.0,2017-07-28 14:33:00
452844,2017-07-28,OO,20304,OO,N432SW,3520,10135,1013503,30135,11433,31295,DTW,0552,-8.0,737.0,-10.0,0.0,0.0,0.0,2017-07-28 05:52:00
452847,2017-07-28,OO,20304,OO,N432SW,4736,10135,1013503,30135,11433,31295,DTW,1248,8.0,1429.0,1.0,0.0,0.0,0.0,2017-07-28 12:48:00
453927,2017-07-28,OO,20304,OO,N8923A,4491,10135,1013503,30135,11433,31295,DTW,1649,-5.0,1825.0,-15.0,0.0,0.0,0.0,2017-07-28 16:49:00
466387,2017-07-29,DL,19790,DL,N988AT,1655,10135,1013503,30135,10397,30397,ATL,0647,-3.0,842.0,-8.0,0.0,0.0,0.0,2017-07-29 06:47:00
466664,2017-07-29,EV,20366,EV,N13978,3772,10135,1013503,30135,13930,30977,ORD,1114,-11.0,1208.0,-35.0,0.0,0.0,0.0,2017-07-29 11:14:00
467052,2017-07-29,EV,20366,EV,N607LR,5371,10135,1013503,30135,10397,30397,ATL,1355,-5.0,1550.0,-21.0,0.0,0.0,0.0,2017-07-29 13:55:00
468767,2017-07-29,OO,20304,OO,N432SW,4491,10135,1013503,30135,11433,31295,DTW,1731,-7.0,1855.0,-27.0,0.0,0.0,0.0,2017-07-29 17:31:00
469540,2017-07-29,OO,20304,OO,N875AS,3520,10135,1013503,30135,11433,31295,DTW,0550,-10.0,725.0,-20.0,0.0,0.0,0.0,2017-07-29 05:50:00
481845,2017-07-30,DL,19790,DL,N983AT,1655,10135,1013503,30135,10397,30397,ATL,0600,0.0,749.0,-10.0,0.0,0.0,0.0,2017-07-30 06:00:00
482052,2017-07-30,EV,20366,EV,N11547,3761,10135,1013503,30135,13930,30977,ORD,0633,-2.0,734.0,-11.0,0.0,0.0,0.0,2017-07-30 06:33:00
482504,2017-07-30,EV,20366,EV,N176PQ,5371,10135,1013503,30135,10397,30397,ATL,1558,168.0,1758.0,157.0,0.0,0.0,0.0,2017-07-30 15:58:00
484625,2017-07-30,OO,20304,OO,N445SW,4491,10135,1013503,30135,11433,31295,DTW,1643,-11.0,1811.0,-29.0,0.0,0.0,0.0,2017-07-30 16:43:00
484649,2017-07-30,OO,20304,OO,N449SW,4736,10135,1013503,30135,11433,31295,DTW,1233,-7.0,1404.0,-24.0,0.0,0.0,0.0,2017-07-30 12:33:00
498486,2017-07-31,DL,19790,DL,N966AT,1655,10135,1013503,30135,10397,30397,ATL,0604,4.0,754.0,-5.0,0.0,0.0,0.0,2017-07-31 06:04:00
499076,2017-07-31,EV,20366,EV,N138EV,5371,10135,1013503,30135,10397,30397,ATL,1300,-10.0,1449.0,-32.0,0.0,0.0,0.0,2017-07-31 13:00:00
499284,2017-07-31,EV,20366,EV,N15574,3982,10135,1013503,30135,13930,30977,ORD,1748,33.0,1856.0,27.0,0.0,0.0,0.0,2017-07-31 17:48:00
499334,2017-07-31,EV,20366,EV,N16561,3761,10135,1013503,30135,13930,30977,ORD,0632,-3.0,737.0,-8.0,0.0,0.0,0.0,2017-07-31 06:32:00
501424,2017-07-31,OO,20304,OO,N433SW,3520,10135,1013503,30135,11433,31295,DTW,0554,-6.0,735.0,-12.0,0.0,0.0,0.0,2017-07-31 05:54:00
501648,2017-07-31,OO,20304,OO,N494CA,4736,10135,1013503,30135,11433,31295,DTW,1416,81.0,1552.0,69.0,0.0,0.0,0.0,2017-07-31 14:16:00
502474,2017-07-31,OO,20304,OO,N8903A,4491,10135,1013503,30135,11433,31295,DTW,1742,48.0,1918.0,38.0,0.0,0.0,0.0,2017-07-31 17:42:00
5901,2017-08-01,DL,19790,DL,N922AT,701,10135,1013503,30135,10397,30397,ATL,1304,-6.0,1501.0,-20.0,0.0,0.0,0.0,2017-08-01 13:04:00
6697,2017-08-01,DL,19790,DL,N980AT,1655,10135,1013503,30135,10397,30397,ATL,0554,-6.0,742.0,-17.0,0.0,0.0,0.0,2017-08-01 05:54:00
6931,2017-08-01,EV,20366,EV,N11192,3761,10135,1013503,30135,13930,30977,ORD,0617,-1.0,712.0,-13.0,0.0,0.0,0.0,2017-08-01 06:17:00
9519,2017-08-01,OO,20304,OO,N449SW,4491,10135,1013503,30135,11433,31295,DTW,1845,105.0,2015.0,89.0,0.0,0.0,0.0,2017-08-01 18:45:00
10458,2017-08-01,OO,20304,OO,N882AS,4736,10135,1013503,30135,11433,31295,DTW,1227,-13.0,1401.0,-27.0,0.0,0.0,0.0,2017-08-01 12:27:00
10557,2017-08-01,OO,20304,OO,N900EV,3520,10135,1013503,30135,11433,31295,DTW,0547,-13.0,727.0,-20.0,0.0,0.0,0.0,2017-08-01 05:47:00
23437,2017-08-02,DL,19790,DL,N953AT,1655,10135,1013503,30135,10397,30397,ATL,0558,-2.0,758.0,-1.0,0.0,0.0,0.0,2017-08-02 05:58:00
